"CASE_KEY","ACTIVITY_EN","EVENTTIME","SORTING"
"63410091","Finished production",2018-08-16 00:00:00,40
"63410091","Load shipment",2018-08-20 13:15:25,50
"63410091","Change quantity",2018-08-20 13:15:25,170
"63410091","Goods delivered",2018-08-21 00:00:00,60
"63410891","Order received",2018-07-11 00:00:00,0
"63410891","Credit order block",2018-07-13 12:52:17,20
"63410891","Change price",2018-07-13 12:52:17,80
"63410891","Change production start date",2018-07-13 12:56:56,90
"63410891","Check Credit Score",2018-07-13 12:56:57,19
"63410891","Change production start date",2018-07-16 10:02:00,90
"63410891","Change delivery date",2018-07-16 10:02:00,100
"63410891","Confirm sale",2018-07-16 10:03:22,10
"63410891","Start production",2018-08-10 00:00:00,30
"63410891","Finished production",2018-09-07 00:00:00,40
"63410891","Load shipment",2018-09-11 00:00:00,50
"63410891","Goods delivered",2018-09-12 15:35:02,60
"63410891","Change quantity",2018-09-12 15:35:02,170
"63410291","Order received",2018-07-12 00:00:00,0
"63410291","Change price",2018-07-13 14:42:58,80
"63410291","Change delivery date",2018-07-13 14:43:52,100
"63410291","Check Credit Score",2018-07-13 14:47:15,19
"63410291","Change production start date",2018-07-13 14:47:15,90
"63410291","Change production start date",2018-07-16 09:32:14,90
"63410291","Change delivery date",2018-07-16 09:32:14,100
"63410291","Confirm sale",2018-07-16 09:34:35,10
"63410291","Change delivery date",2018-08-28 10:42:16,100
"63410291","Change delivery date",2018-09-06 08:41:27,100
"63410291","Finished production",2018-09-07 00:00:00,40
"63410291","Change delivery date",2018-09-11 09:05:15,100
"63410291","Start production",2018-09-19 00:00:00,30
"63410291","Change delivery date",2018-09-20 16:49:10,100
"63410291","Change quantity",2018-09-25 16:00:28,170
"63410291","Change price",2018-09-25 16:12:08,80
"63410291","Load shipment",2018-10-05 08:18:12,50
"63410291","Goods delivered",2018-10-05 08:18:12,60
"63410291","Change quantity",2018-10-05 08:18:12,170
"63410292","Order received",2018-07-12 00:00:00,0
"63410292","Change price",2018-07-13 14:44:32,80
"63410292","Check Credit Score",2018-07-13 14:47:16,19
"63410292","Change production start date",2018-07-13 14:47:16,90
"63410292","Change delivery date",2018-07-16 09:32:24,100
"63410292","Change production start date",2018-07-16 09:32:25,90
"63410292","Confirm sale",2018-07-16 09:34:35,10
"63410292","Change delivery date",2018-09-03 12:52:59,100
"63410292","Change delivery date",2018-09-06 08:41:35,100
"63410292","Finished production",2018-09-07 00:00:00,40
"63410292","Change delivery date",2018-09-11 09:05:19,100
"63410292","Start production",2018-09-18 00:00:00,30
"63410292","Change delivery date",2018-09-20 16:49:18,100
"63410292","Change quantity",2018-09-28 13:18:34,170
"63410292","Change price",2018-09-28 14:54:23,80
"63410292","Load shipment",2018-10-05 08:19:35,50
"63410292","Goods delivered",2018-10-05 08:19:35,60
"63410292","Change quantity",2018-10-05 08:19:35,170
"63418191","Order received",2018-07-11 00:00:00,0
"63418191","Credit order block",2018-07-16 11:18:58,20
"63418191","Change price",2018-07-16 11:18:58,80
"63418191","Check Credit Score",2018-07-16 11:25:21,19
"63418191","Change production start date",2018-07-16 11:25:21,90
"63418191","Change production start date",2018-07-18 12:37:09,90
"63418191","Change delivery date",2018-07-18 12:37:09,100
"63418191","Confirm sale",2018-07-18 12:37:40,10
"63418191","Start production",2018-08-27 00:00:00,30
"63418191","Change delivery date",2018-09-11 14:13:56,100
"63418191","Finished production",2018-09-17 14:40:45,40
"63418191","Load shipment",2018-09-17 14:40:45,50
"63418191","Change quantity",2018-09-17 14:40:45,170
"63418191","Goods delivered",2018-09-19 00:00:00,60
"63418391","Order received",2018-07-13 00:00:00,0
"63418391","Credit order block",2018-07-16 12:18:08,20
"63418391","Change quantity",2018-07-16 12:18:08,170
"63418391","Change price",2018-07-16 12:19:37,80
"63418391","Check Credit Score",2018-07-16 12:21:41,19
"63418391","Change production start date",2018-07-16 12:21:41,90
"63418391","Change production start date",2018-07-17 09:24:22,90
"63418391","Change delivery date",2018-07-17 09:24:22,100
"63418391","Confirm sale",2018-07-17 09:25:03,10
"63418391","Change delivery date",2018-08-02 15:16:40,100
"63418391","Change delivery date",2018-08-10 14:36:50,100
"63418391","Finished production",2018-09-07 00:00:00,40
"63418391","Change delivery date",2018-09-10 15:58:47,100
"63418391","Change delivery date",2018-09-20 14:17:20,100
"63418391","Change delivery date",2018-09-28 11:20:27,100
"63418391","Change delivery date",2018-10-08 15:39:53,100
"63418391","Change delivery date",2018-10-09 08:08:32,100
"63418391","Start production",2018-10-15 00:00:00,30
"63418391","Load shipment",2018-10-16 15:58:01,50
"63418391","Change quantity",2018-10-16 15:58:01,170
"63418391","Goods delivered",2018-10-17 00:00:00,60
"63418991","Start production",2018-06-13 00:00:00,30
"63418991","Order received",2018-07-13 00:00:00,0
"63418991","Change price",2018-07-16 12:55:09,80
"63418991","Change production start date",2018-07-16 12:58:55,90
"63418991","Check Credit Score",2018-07-16 12:58:58,19
"63418991","Change delivery date",2018-07-17 09:53:28,100
"63418991","Change production start date",2018-07-17 09:53:29,90
"63418991","Confirm sale",2018-07-17 11:39:36,10
"63418991","Change quantity",2018-07-23 11:10:25,170
"63418991","Change quantity",2018-08-15 00:35:19,170
"63418991","Finished production",2018-08-20 00:00:00,40
"63418991","Load shipment",2018-08-21 12:45:31,50
"63418991","Change quantity",2018-08-21 12:45:31,170
"63418991","Goods delivered",2018-08-23 00:00:00,60
"63418992","Start production",2018-06-13 00:00:00,30
"63418992","Order received",2018-07-13 00:00:00,0
"63418992","Change price",2018-07-16 12:55:57,80
"63418992","Change production start date",2018-07-16 12:58:59,90
"63418992","Check Credit Score",2018-07-16 12:59:01,19
"63418992","Change production start date",2018-07-17 09:53:35,90
"63418992","Change delivery date",2018-07-17 09:53:35,100
"63418992","Confirm sale",2018-07-17 11:39:37,10
"63418992","Finished production",2018-08-20 00:00:00,40
"63418992","Load shipment",2018-08-21 12:45:32,50
"63418992","Change quantity",2018-08-21 12:45:32,170
"63418992","Goods delivered",2018-08-23 00:00:00,60
"63418993","Start production",2017-11-17 00:00:00,30
"63418993","Order received",2018-07-13 00:00:00,0
"63418993","Change price",2018-07-16 12:57:50,80
"63418993","Change quantity",2018-07-16 12:57:50,170
"63418993","Change production start date",2018-07-16 12:59:01,90
"63418993","Check Credit Score",2018-07-16 12:59:04,19
"63418993","Change delivery date",2018-07-17 09:54:53,100
"63418993","Change production start date",2018-07-17 09:54:54,90
"63418993","Confirm sale",2018-07-17 11:39:38,10
"63418993","Change price",2018-07-19 14:48:40,80
"63418993","Change quantity",2018-07-23 11:12:02,170
"63418993","Finished production",2018-08-20 00:00:00,40
"63418993","Load shipment",2018-08-21 08:34:08,50
"63418993","Change quantity",2018-08-21 10:27:47,170
"63418993","Goods delivered",2018-08-23 00:00:00,60
"63418091","Order received",2018-07-12 00:00:00,0
"63418091","Change price",2018-07-16 13:15:09,80
"63418091","Check Credit Score",2018-07-16 13:18:47,19
"63418091","Change production start date",2018-07-16 13:18:47,90
"63418091","Confirm sale",2018-07-17 09:24:26,10
"63418091","Start production",2018-08-07 00:00:00,30
"63418091","Finished production",2018-08-10 00:00:00,40
"63418091","Load shipment",2018-08-14 13:14:39,50
"63418091","Change quantity",2018-08-14 13:14:39,170
"63418091","Goods delivered",2018-08-16 00:00:00,60
"63418891","Order received",2018-07-13 00:00:00,0
"63418891","Change production start date",2018-07-16 13:34:33,90
"63418891","Change price",2018-07-16 13:34:59,80
"63418891","Check Credit Score",2018-07-16 13:49:37,19
"63418891","Change production start date",2018-07-17 08:18:34,90
"63418891","Change delivery date",2018-07-17 09:35:51,100
"63418891","Confirm sale",2018-07-17 09:36:02,10
"63418891","Start production",2018-08-08 00:00:00,30
"63418891","Finished production",2018-08-10 00:00:00,40
"63418891","Load shipment",2018-08-13 12:58:51,50
"63418891","Change quantity",2018-08-13 12:58:51,170
"63418891","Goods delivered",2018-08-14 00:00:00,60
"63418291","Order received",2018-07-13 00:00:00,0
"63418291","Credit order block",2018-07-16 14:02:43,20
"63418291","Change quantity",2018-07-16 14:02:43,170
"63418291","Change price",2018-07-16 14:03:58,80
"63418291","Check Credit Score",2018-07-16 14:15:19,19
"63418291","Change production start date",2018-07-16 14:15:19,90
"63418291","Confirm sale",2018-07-19 12:07:08,10
"63418291","Start production",2018-09-13 00:00:00,30
"63418291","Finished production",2018-09-25 14:24:25,40
"63418291","Load shipment",2018-09-25 14:24:25,50
"63418291","Change quantity",2018-09-25 14:24:25,170
"63418291","Goods delivered",2018-09-26 00:00:00,60
"63418491","Order received",2018-07-13 00:00:00,0
"63418491","Change quantity",2018-07-16 14:42:37,170
"63418491","Check Credit Score",2018-07-16 14:44:59,19
"63418491","Change production start date",2018-07-16 14:44:59,90
"63418491","Confirm sale",2018-07-18 12:43:35,10
"63418491","Start production",2018-08-13 00:00:00,30
"63418491","Finished production",2018-08-20 00:00:00,40
"63418491","Load shipment",2018-08-22 08:11:49,50
"63418491","Goods delivered",2018-08-22 08:11:49,60
"63418491","Change quantity",2018-08-22 08:11:49,170
"63412591","Order received",2018-07-16 00:00:00,0
"63412591","Change price",2018-07-17 09:49:11,80
"63412591","Change quantity",2018-07-17 09:49:11,170
"63412591","Change production start date",2018-07-17 09:54:45,90
"63412591","Check Credit Score",2018-07-17 09:54:48,19
"63412591","Change production start date",2018-07-18 09:17:48,90
"63412591","Change delivery date",2018-07-18 09:17:48,100
"63412591","Confirm sale",2018-07-18 09:19:15,10
"63412591","Start production",2018-07-20 00:00:00,30
"63412591","Change production start date",2018-07-24 12:12:52,90
"63412591","Change delivery date",2018-07-24 12:12:52,100
"63412591","Finished production",2018-08-17 00:00:00,40
"63412591","Change delivery date",2018-08-21 11:04:47,100
"63412591","Change delivery date",2018-08-22 11:18:37,100
"63412591","Load shipment",2018-08-25 13:16:15,50
"63412591","Change quantity",2018-08-25 13:16:15,170
"63412591","Goods delivered",2018-08-27 00:27:02,60
"63412591","Change quantity",2018-08-26 00:27:02,170
"63412592","Order received",2018-07-16 00:00:00,0
"63412592","Change price",2018-07-17 09:52:45,80
"63412592","Change production start date",2018-07-17 09:55:00,90
"63412592","Check Credit Score",2018-07-17 09:55:06,19
"63412592","Change delivery date",2018-07-18 09:17:53,100
"63412592","Change production start date",2018-07-18 09:17:54,90
"63412592","Confirm sale",2018-07-18 09:19:16,10
"63412592","Start production",2018-07-20 00:00:00,30
"63412592","Change production start date",2018-07-24 12:13:01,90
"63412592","Change delivery date",2018-07-24 12:13:01,100
"63412592","Finished production",2018-08-17 00:00:00,40
"63412592","Change quantity",2018-08-20 11:24:25,170
"63412592","Change price",2018-08-20 11:25:22,80
"63412592","Change delivery date",2018-08-21 11:04:51,100
"63412592","Change delivery date",2018-08-22 11:18:40,100
"63412592","Change price",2018-08-23 09:31:22,80
"63412592","Load shipment",2018-08-25 13:16:16,50
"63412592","Change quantity",2018-08-25 13:16:16,170
"63412592","Goods delivered",2018-08-27 00:27:04,60
"63412592","Change quantity",2018-08-26 00:27:04,170
"63412593","Order received",2018-07-16 00:00:00,0
"63412593","Change price",2018-07-18 10:08:41,80
"63412593","Change quantity",2018-07-18 10:08:41,170
"63412593","Change production start date",2018-07-18 10:10:01,90
"63412593","Check Credit Score",2018-07-18 10:10:05,19
"63412593","Change delivery date",2018-07-18 16:11:34,100
"63412593","Confirm sale",2018-07-18 16:14:47,10
"63412593","Change production start date",2018-07-24 12:13:09,90
"63412593","Change delivery date",2018-07-24 12:13:09,100
"63412593","Change quantity",2018-07-26 08:34:33,170
"63412593","Start production",2018-08-10 00:00:00,30
"63412593","Finished production",2018-08-17 00:00:00,40
"63412593","Change quantity",2018-08-20 13:06:17,170
"63412593","Change delivery date",2018-08-21 11:04:55,100
"63412593","Change delivery date",2018-08-22 11:18:45,100
"63412593","Change delivery date",2018-08-23 12:34:42,100
"63412593","Load shipment",2018-08-25 13:16:19,50
"63412593","Change quantity",2018-08-25 13:16:19,170
"63412593","Goods delivered",2018-08-27 00:27:05,60
"63412593","Change quantity",2018-08-26 00:27:05,170
"63412191","Start production",2018-07-05 00:00:00,30
"63412191","Order received",2018-07-16 00:00:00,0
"63412191","Change price",2018-07-17 10:30:31,80
"63412191","Change quantity",2018-07-17 10:31:21,170
"63412191","Change production start date",2018-07-17 10:34:01,90
"63412191","Check Credit Score",2018-07-17 10:34:06,19
"63412191","Confirm sale",2018-07-18 09:21:15,10
"63412191","Change price",2018-07-23 12:22:28,80
"63412191","Finished production",2018-08-16 00:00:00,40
"63412191","Load shipment",2018-08-20 13:15:26,50
"63412191","Change quantity",2018-08-20 13:15:26,170
"63412191","Goods delivered",2018-08-21 00:00:00,60
"63412691","Order received",2018-07-16 00:00:00,0
"63412691","Credit order block",2018-07-17 10:52:15,20
"63412691","Change quantity",2018-07-17 10:52:15,170
"63412691","Change price",2018-07-17 10:53:07,80
"63412691","Check Credit Score",2018-07-17 10:56:31,19
"63412691","Change production start date",2018-07-17 10:56:31,90
"63412691","Change production start date",2018-07-18 09:23:10,90
"63412691","Change delivery date",2018-07-18 09:23:10,100
"63412691","Confirm sale",2018-07-18 09:24:14,10
"63412691","Change delivery date",2018-08-03 09:25:44,100
"63412691","Change delivery date",2018-08-10 14:59:39,100
"63412691","Change delivery date",2018-09-10 15:59:00,100
"63412691","Finished production",2018-09-14 00:00:00,40
"63412691","Change delivery date",2018-09-27 10:25:59,100
"63412691","Change delivery date",2018-09-28 11:19:45,100
"63412691","Start production",2018-10-05 00:00:00,30
"63412691","Load shipment",2018-10-08 15:53:50,50
"63412691","Change quantity",2018-10-08 15:53:50,170
"63412691","Goods delivered",2018-10-09 00:00:00,60
"63412391","Order received",2018-07-13 00:00:00,0
"63412391","Credit order block",2018-07-17 12:04:23,20
"63412391","Change price",2018-07-17 12:04:23,80
"63412391","Change production start date",2018-07-17 12:10:43,90
"63412391","Check Credit Score",2018-07-17 12:10:44,19
"63412391","Change delivery date",2018-07-18 09:26:24,100
"63412391","Change production start date",2018-07-18 09:26:25,90
"63412391","Confirm sale",2018-07-18 09:29:06,10
"63412391","Start production",2018-09-03 00:00:00,30
"63412391","Finished production",2018-09-14 00:00:00,40
"63412391","Change quantity",2018-09-24 08:22:53,170
"63412391","Load shipment",2018-09-25 06:27:49,50
"63412391","Change quantity",2018-09-25 06:27:49,170
"63412391","Goods delivered",2018-10-08 00:00:00,60
"63412392","Order received",2018-07-13 00:00:00,0
"63412392","Change price",2018-07-17 12:05:31,80
"63412392","Change delivery date",2018-07-17 12:05:47,100
"63412392","Check Credit Score",2018-07-17 12:11:11,19
"63412392","Change production start date",2018-07-17 12:11:11,90
"63412392","Change delivery date",2018-07-18 09:26:32,100
"63412392","Change production start date",2018-07-18 09:26:33,90
"63412392","Confirm sale",2018-07-18 09:29:07,10
"63412392","Start production",2018-09-21 00:00:00,30
"63412392","Finished production",2018-09-24 00:00:00,40
"63412392","Change quantity",2018-10-01 07:37:25,170
"63412392","Change quantity",2018-10-02 09:26:43,170
"63412392","Change delivery date",2018-10-02 16:50:08,100
"63412392","Change quantity",2018-10-03 13:33:10,170
